file,orig_split,group,label
E:\437 project\dataset\test\fake\fake_00408_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00409_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00410_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00411_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00412_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00413_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00414_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00415_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00416_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00417_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00418_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00419_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00420_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00421_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00422_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00424_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00425_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00426_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00427_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00429_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00430_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00431_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00433_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00434_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00435_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00436_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00437_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00438_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00440_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00441_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00442_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00443_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00444_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00445_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00447_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00449_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00450_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00451_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00452_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00453_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00454_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00455_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00456_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00457_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00459_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00460_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00461_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00463_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00464_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00465_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00466_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00467_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00468_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00469_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00470_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00471_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00472_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00474_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00475_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00476_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00477_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00480_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00482_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00484_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00487_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00488_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00489_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00491_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00492_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00494_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00495_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00496_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00497_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00498_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00499_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00500_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00501_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00502_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00503_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00505_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00509_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00510_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00511_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00512_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00513_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00514_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00515_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00516_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00519_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00520_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00521_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00522_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00523_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00524_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00525_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00526_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00527_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00528_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00530_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00531_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00532_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00533_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00534_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00535_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00536_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00538_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00539_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00540_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00542_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00543_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00544_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00545_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00546_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00547_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00549_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00551_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00553_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00554_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00555_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00557_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00558_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00559_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00560_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00561_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00562_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00564_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00565_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00567_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00568_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00569_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00570_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00571_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00572_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00573_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00574_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00575_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00576_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00578_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00579_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00580_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00581_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00582_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00583_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00584_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00585_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00586_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00587_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00588_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00589_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00590_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00591_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00592_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00593_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00594_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00595_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00596_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00597_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00599_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00600_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00601_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00602_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00603_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00604_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00606_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00607_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00608_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00609_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00610_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00611_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00612_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00613_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00614_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00615_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00616_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00617_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00618_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00619_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00621_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00622_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00623_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00624_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00626_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00628_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00629_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00630_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00631_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00632_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00633_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00634_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00635_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00637_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00638_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00639_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00640_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00641_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00642_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00643_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00644_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00645_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00646_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00647_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00648_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00649_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00650_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00651_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00653_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00655_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00656_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00658_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00659_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00661_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00662_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00663_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00664_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00666_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00667_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00668_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00669_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00670_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00671_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00672_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00673_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00674_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00675_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00676_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00677_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00679_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00681_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00682_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00683_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00684_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00685_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00688_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00689_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00690_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00693_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00694_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00695_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00696_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00697_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00699_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00701_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00702_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00703_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00704_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00705_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00707_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00708_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00710_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00711_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00715_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00716_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00717_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00718_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00719_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00720_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00721_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00722_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00723_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00724_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00725_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00726_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00727_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00728_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00729_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00731_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00733_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00734_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00735_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00737_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00738_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00739_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00740_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00741_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00742_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00743_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00744_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00745_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_00746_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00747_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00748_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00749_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00750_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00751_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00752_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00753_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00754_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_00757_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00758_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_00760_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00762_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00763_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00764_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_00765_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_00768_SDXL.jpg,test,fake,sdxl
